"job_id","title_vi","description_vi","skills_vi","riasec_centroid_json","tags_vi"
"51-4022.00","Máy tạo máy, người vận hành và thầu, kim loại và nhựa","Thiết lập, vận hành hoặc vận hành máy forging để nghiền, hình thành hoặc tạo thành các bộ phận kim loại hoặc nhựa.","lắng nghe tích cực|giám sát|bị khởi động và điều khiển|giám sát vận hành|đọc hiểu|quản lý thời gian","[0.9642857142857143, 0.3657142857142857, 0.1457142857142857, 0.14285714285714285, 0.15285714285714286, 0.61]","Sản xuất|lắng nghe tích cực|giám sát|bị khởi động và điều khiển|giám sát vận hành|đọc hiểu|quản lý thời gian"
"51-4023.00","Máy đặt máy xoay, người vận hành và thầu, kim loại và nhựa","Thiết lập, vận hành hoặc xử lý máy móc để cuộn thép hoặc nhựa tạo ra các đường cong, hạt, quấn, cuộn hoặc tấm, hoặc để phẳng, làm nóng hoặc giảm độ đo của vật liệu.","học chủ động|lắng nghe tích cực|giải quyết vấn đề phức tạp|phối hợp|tư duy phản biện|bảo trì thiết bị|giám sát|bị khởi động và điều khiển|giám sát vận hành|phân tích kiểm soát chất lượng|đọc hiểu|giao tiếp nói","[0.9771428571428571, 0.2414285714285714, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285, 0.5814285714285715]","Sản xuất|học chủ động|lắng nghe tích cực|giải quyết vấn đề phức tạp|phối hợp|tư duy phản biện|bảo trì thiết bị|giám sát|bị khởi động và điều khiển|giám sát vận hành|phân tích kiểm soát chất lượng|đọc hiểu|giao tiếp nói"
"51-4031.00","Máy cắt, đấm và in máy đặt, người vận hành và đấu thầu, kim loại và nhựa","Thiết lập, vận hành, hoặc chăm sóc máy đúc, cắt, gạo, đứt, đấm, nghiền, đâm, cong hoặc thẳng vật liệu kim loại hoặc nhựa.","lắng nghe tích cực|tư duy phản biện|giám sát|bị khởi động và điều khiển|giám sát vận hành|phân tích kiểm soát chất lượng|đọc hiểu|giao tiếp nói|troubleshooting","[0.9814285714285714, 0.3028571428571429, 0.18571428571428572, 0.14285714285714285, 0.14285714285714285, 0.5571428571428572]","Sản xuất|lắng nghe tích cực|tư duy phản biện|giám sát|bị khởi động và điều khiển|giám sát vận hành|phân tích kiểm soát chất lượng|đọc hiểu|giao tiếp nói|troubleshooting"
"51-4032.00","Máy khoan và chán máy thiết lập công cụ, người vận hành và thầu, kim loại và nhựa","Thiết lập, vận hành, hoặc chăm sóc máy khoan để khoan, khoan hố, đệm, xay hoặc chống thấm các mảnh công việc kim loại hoặc nhựa.","lắng nghe tích cực|giải quyết vấn đề phức tạp|tư duy phản biện|phán đoán & ra quyết định|giám sát|bị khởi động và điều khiển|giám sát vận hành|đọc hiểu|giao tiếp nói|quản lý thời gian","[1.0, 0.39285714285714285, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285, 0.61]","Sản xuất|lắng nghe tích cực|giải quyết vấn đề phức tạp|tư duy phản biện|phán đoán & ra quyết định|giám sát|bị khởi động và điều khiển|giám sát vận hành|đọc hiểu|giao tiếp nói|quản lý thời gian"
"51-4033.00","Thiết lập, vận hành và đấu thầu, kim loại và nhựa","Thiết lập, vận hành, hoặc xử lý các công cụ nghiền và các thiết bị liên quan để loại bỏ vật liệu dư thừa hoặc nứt từ bề mặt, cạnh hoặc góc sắc nhọn, hoặc buff, hone, hoặc đánh bóng các mảnh kim loại hoặc nhựa.","tư duy phản biện|phán đoán & ra quyết định|toán học|giám sát|bị khởi động và điều khiển|giám sát vận hành|phân tích kiểm soát chất lượng|đọc hiểu|giao tiếp nói|troubleshooting","[1.0, 0.3071428571428571, 0.16857142857142857, 0.14285714285714285, 0.14285714285714285, 0.5571428571428572]","Sản xuất|tư duy phản biện|phán đoán & ra quyết định|toán học|giám sát|bị khởi động và điều khiển|giám sát vận hành|phân tích kiểm soát chất lượng|đọc hiểu|giao tiếp nói|troubleshooting"
"51-4034.00","Máy thiết lập, vận hành và đấu thầu, kim loại và nhựa","Thiết lập, vận hành hoặc điều chỉnh máy xoay và xoay để xoay, khoan, dây, hình dạng hoặc mặt vật liệu kim loại hoặc nhựa, chẳng hạn như sợi dây, thanh, hoặc hàng thanh.","lắng nghe tích cực|bảo trì thiết bị|giám sát|bị khởi động và điều khiển|giám sát vận hành|phân tích kiểm soát chất lượng|đọc hiểu","[1.0, 0.27999999999999997, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285, 0.59]","Sản xuất|lắng nghe tích cực|bảo trì thiết bị|giám sát|bị khởi động và điều khiển|giám sát vận hành|phân tích kiểm soát chất lượng|đọc hiểu"
"51-4035.00","Máy đúc và máy ghép máy, người vận hành và thầu, kim loại và nhựa","Thiết lập, vận hành hoặc chăm sóc máy nghiền hoặc nghiền để nghiền, phẳng, hình dạng, khe hoặc hồ sơ các mảnh công việc kim loại hoặc nhựa.","lắng nghe tích cực|tư duy phản biện|giám sát|bị khởi động và điều khiển|giám sát vận hành|phân tích kiểm soát chất lượng","[1.0, 0.32, 0.16999999999999998, 0.14285714285714285, 0.14285714285714285, 0.6014285714285714]","Sản xuất|lắng nghe tích cực|tư duy phản biện|giám sát|bị khởi động và điều khiển|giám sát vận hành|phân tích kiểm soát chất lượng"
"51-4041.00","Nhà máy","Thiết lập và vận hành một loạt các máy công cụ để sản xuất các bộ phận và dụng cụ chính xác từ kim loại. Bao gồm các nhà sản xuất công cụ chính xác sản xuất, sửa đổi hoặc sửa chữa các công cụ cơ khí. Ngoài ra có thể chế tạo và sửa đổi các bộ phận để làm hoặc sửa chữa máy công cụ hoặc bảo trì máy công nghiệp, áp dụng kiến thức về cơ học, toán học, tính chất kim loại, bố cục và thủ tục chế biến.","lắng nghe tích cực|giải quyết vấn đề phức tạp|phối hợp|tư duy phản biện|giám sát|bị khởi động và điều khiển|giám sát vận hành|phân tích kiểm soát chất lượng|đọc hiểu|giao tiếp nói|troubleshooting","[1.0, 0.5285714285714286, 0.2757142857142857, 0.1657142857142857, 0.1757142857142857, 0.6314285714285715]","Sản xuất|lắng nghe tích cực|giải quyết vấn đề phức tạp|phối hợp|tư duy phản biện|giám sát|bị khởi động và điều khiển|giám sát vận hành|phân tích kiểm soát chất lượng|đọc hiểu|giao tiếp nói|troubleshooting"
"51-4051.00","Các nhà khai thác và đấu thầu của lò lọc kim loại","Sử dụng hoặc xử lý các lò, chẳng hạn như khí, dầu, than, điện cung hoặc điện induction, đất mở, hoặc lò oxy, để tan chảy và tinh chế kim loại trước khi đúc hoặc để sản xuất các loại thép cụ thể.","lắng nghe tích cực|giải quyết vấn đề phức tạp|tư duy phản biện|giám sát|bị khởi động và điều khiển|giám sát vận hành|phân tích kiểm soát chất lượng|đọc hiểu|giao tiếp nói","[0.9714285714285714, 0.39, 0.1457142857142857, 0.14857142857142858, 0.15857142857142859, 0.5642857142857143]","Sản xuất|lắng nghe tích cực|giải quyết vấn đề phức tạp|tư duy phản biện|giám sát|bị khởi động và điều khiển|giám sát vận hành|phân tích kiểm soát chất lượng|đọc hiểu|giao tiếp nói"
"51-4052.00","Máy đổ và ném, kim loại","Hoạt động các cơ chế được kiểm soát bằng tay để đổ và điều chỉnh dòng chảy của kim loại nóng chảy vào khuôn để sản xuất giáp hoặc ngô.","lắng nghe tích cực|tư duy phản biện|phán đoán & ra quyết định|giám sát|bị khởi động và điều khiển|giám sát vận hành","[1.0, 0.3485714285714286, 0.16999999999999998, 0.16142857142857142, 0.14285714285714285, 0.51]","Sản xuất|lắng nghe tích cực|tư duy phản biện|phán đoán & ra quyết định|giám sát|bị khởi động và điều khiển|giám sát vận hành"
"51-4061.00","Các nhà sản xuất mô hình, kim loại và nhựa","Thiết lập và vận hành máy móc, chẳng hạn như máy quay, máy nghiền và khắc, và máy đốm để tạo ra các mô hình làm việc từ vật liệu kim loại hoặc nhựa. Bao gồm các nhà sản xuất mẫu.","tư duy phản biện|lựa chọn thiết bị|phán đoán & ra quyết định|giám sát|bị khởi động và điều khiển|giám sát vận hành|phân tích kiểm soát chất lượng|quản lý thời gian|troubleshooting","[0.9928571428571429, 0.44571428571428573, 0.40285714285714286, 0.15, 0.14285714285714285, 0.55]","Sản xuất|tư duy phản biện|lựa chọn thiết bị|phán đoán & ra quyết định|giám sát|bị khởi động và điều khiển|giám sát vận hành|phân tích kiểm soát chất lượng|quản lý thời gian|troubleshooting"
"51-4062.00","Các nhà làm mẫu, kim loại và nhựa","Đặt ra, máy, lắp đặt và lắp ráp các loại đúc và các bộ phận để làm các mẫu đúc kim loại hoặc nhựa, hộp lõi hoặc tấm phù hợp.","lắng nghe tích cực|giải quyết vấn đề phức tạp|tư duy phản biện|giám sát|bị khởi động và điều khiển|giám sát vận hành|phân tích kiểm soát chất lượng|đọc hiểu|giao tiếp nói","[0.89, 0.2571428571428572, 0.43571428571428567, 0.14285714285714285, 0.14285714285714285, 0.6642857142857144]","Sản xuất|lắng nghe tích cực|giải quyết vấn đề phức tạp|tư duy phản biện|giám sát|bị khởi động và điều khiển|giám sát vận hành|phân tích kiểm soát chất lượng|đọc hiểu|giao tiếp nói"
"51-4071.00","Nhà máy sáp và nhà chế tạo sáp","Làm hoặc hình thành sáp hoặc hạt nhân cát hoặc khuôn được sử dụng trong sản xuất các loại kim loại đúc trong nhà máy đúc.","giám sát|giám sát vận hành","[0.9714285714285714, 0.33571428571428574, 0.31285714285714283, 0.16142857142857142, 0.14285714285714285, 0.4685714285714285]","Sản xuất|giám sát|giám sát vận hành"
"51-4072.00","Thiết lập, vận hành, và đấu thầu, kim loại và nhựa","Thiết lập, vận hành hoặc xử lý máy móng kim loại hoặc nhựa, đúc hoặc chế tạo vật liệu để nấu hoặc đúc các bộ phận hoặc sản phẩm kim loại hay thermoplastic.","lắng nghe tích cực|tư duy phản biện|giám sát|bị khởi động và điều khiển|giám sát vận hành|phân tích kiểm soát chất lượng|đọc hiểu|giao tiếp nói|quản lý thời gian","[1.0, 0.3442857142857143, 0.21285714285714286, 0.15142857142857144, 0.15, 0.59]","Sản xuất|lắng nghe tích cực|tư duy phản biện|giám sát|bị khởi động và điều khiển|giám sát vận hành|phân tích kiểm soát chất lượng|đọc hiểu|giao tiếp nói|quản lý thời gian"
"51-4081.00","Nhiều máy thiết lập công cụ, người vận hành và đấu thầu, kim loại và nhựa","Thiết lập, vận hành hoặc chăm sóc nhiều hơn một loại máy cắt hoặc tạo ra công cụ hoặc robot.","lắng nghe tích cực|giải quyết vấn đề phức tạp|tư duy phản biện|bảo trì thiết bị|phán đoán & ra quyết định|giám sát|bị khởi động và điều khiển|giám sát vận hành|phân tích kiểm soát chất lượng|đọc hiểu|nhạy bén xã hội|giao tiếp nói","[1.0, 0.3071428571428571, 0.14285714285714285, 0.14857142857142858, 0.14285714285714285, 0.6585714285714286]","Sản xuất|lắng nghe tích cực|giải quyết vấn đề phức tạp|tư duy phản biện|bảo trì thiết bị|phán đoán & ra quyết định|giám sát|bị khởi động và điều khiển|giám sát vận hành|phân tích kiểm soát chất lượng|đọc hiểu|nhạy bén xã hội|giao tiếp nói"
"51-4111.00","Máy chế tạo công cụ và người chết","Phân tích các thông số kỹ thuật, sắp xếp vật liệu kim loại, thiết lập và vận hành máy công cụ, và lắp ráp và sắp xếp các bộ phận để làm và sửa chữa cái chết, công cụ cắt, jigs, thiết bị cố định, gauges, và công cụ tay của máy móc.","học chủ động|lắng nghe tích cực|giải quyết vấn đề phức tạp|tư duy phản biện|lựa chọn thiết bị|phán đoán & ra quyết định|giám sát|bị khởi động và điều khiển|phân tích vận hành|giám sát vận hành|phân tích kiểm soát chất lượng|đọc hiểu|quản lý thời gian","[1.0, 0.41571428571428576, 0.22571428571428573, 0.14285714285714285, 0.14285714285714285, 0.6442857142857142]","Sản xuất|học chủ động|lắng nghe tích cực|giải quyết vấn đề phức tạp|tư duy phản biện|lựa chọn thiết bị|phán đoán & ra quyết định|giám sát|bị khởi động và điều khiển|phân tích vận hành|giám sát vận hành|phân tích kiểm soát chất lượng|đọc hiểu|quản lý thời gian"
"51-4121.00","Các thợ hàn, thợ cắt, lính, và thợ đúc","Sử dụng thiết bị hàn bằng tay, cắt ngọn lửa, đệm bằng tay hoặc đệm để hàn hoặc kết hợp các thành phần kim loại hoặc để lấp đầy các lỗ, vết thép hoặc hàng xích của các sản phẩm kim loại được chế tạo.","giám sát|phân tích kiểm soát chất lượng","[1.0, 0.31, 0.21428571428571427, 0.15714285714285717, 0.23285714285714285, 0.5399999999999999]","Sản xuất|giám sát|phân tích kiểm soát chất lượng"
"51-4122.00","Máy sáp, sáp và máy sáp đặt, người vận hành và thầu","Thiết lập, vận hành hoặc chăm sóc máy hàn, hàn hoặc máy ghép hoặc robot hàn, ghép, hàn, hoặc xử lý nhiệt các sản phẩm kim loại, thành phần hoặc bộ sưu tập. Bao gồm cả công nhân vận hành máy cắt laser hoặc máy tia laser.","lắng nghe tích cực|giải quyết vấn đề phức tạp|tư duy phản biện|giám sát|bị khởi động và điều khiển|giám sát vận hành|đọc hiểu|giao tiếp nói","[1.0, 0.30142857142857143, 0.17857142857142858, 0.16285714285714284, 0.19857142857142857, 0.5542857142857143]","Sản xuất|lắng nghe tích cực|giải quyết vấn đề phức tạp|tư duy phản biện|giám sát|bị khởi động và điều khiển|giám sát vận hành|đọc hiểu|giao tiếp nói"
"51-4191.00","Thiết lập thiết bị xử lý nhiệt, người vận hành và đấu thầu, kim loại và nhựa","Thiết lập, vận hành hoặc chăm sóc thiết bị sưởi ấm, chẳng hạn như lò xử lý nhiệt, máy làm cứng lửa, máy thấm, hố ngâm hoặc thiết bị hút bụi để làm nóng, làm cứng, nghiêng hoặc xử lý nóng các vật liệu kim loại hoặc nhựa.","lắng nghe tích cực|tư duy phản biện|bảo trì thiết bị|hướng dẫn|phán đoán & ra quyết định|giám sát|bị khởi động và điều khiển|giám sát vận hành|phân tích kiểm soát chất lượng|đọc hiểu|giao tiếp nói","[0.9742857142857143, 0.31428571428571433, 0.14285714285714285, 0.22285714285714286, 0.14285714285714285, 0.5814285714285715]","Sản xuất|lắng nghe tích cực|tư duy phản biện|bảo trì thiết bị|hướng dẫn|phán đoán & ra quyết định|giám sát|bị khởi động và điều khiển|giám sát vận hành|phân tích kiểm soát chất lượng|đọc hiểu|giao tiếp nói"
"51-4192.00","Công nhân sắp xếp, kim loại và nhựa","Đặt các điểm tham chiếu và kích thước trên vật liệu kim loại hoặc nhựa hoặc các bộ phận làm việc, chẳng hạn như các tấm, tấm, ống, hình dạng cấu trúc, đúc hoặc bộ phận máy, để xử lý thêm.","giải quyết vấn đề phức tạp|phối hợp|tư duy phản biện|phán đoán & ra quyết định|toán học|giám sát|giám sát vận hành|phân tích kiểm soát chất lượng|đọc hiểu","[0.9185714285714285, 0.37714285714285717, 0.39571428571428574, 0.14714285714285716, 0.14285714285714285, 0.5642857142857143]","Sản xuất|giải quyết vấn đề phức tạp|phối hợp|tư duy phản biện|phán đoán & ra quyết định|toán học|giám sát|giám sát vận hành|phân tích kiểm soát chất lượng|đọc hiểu"
"51-4193.00","Máy đặt, người vận hành và thầu, kim loại và nhựa","Thiết lập, vận hành hoặc chăm sóc máy tô tô tô để phủ các sản phẩm kim loại hoặc nhựa bằng chromium, kẽm, đồng, cadmium, nikel hoặc kim loại khác để bảo vệ hoặc trang trí bề mặt. Thông thường, sản phẩm được phủ được đắm trong kim loại nóng chảy hoặc dung dịch điện giải.","lắng nghe tích cực|phối hợp|tư duy phản biện|giám sát|bị khởi động và điều khiển|giám sát vận hành|phân tích kiểm soát chất lượng|đọc hiểu|giao tiếp nói|quản lý thời gian","[1.0, 0.31857142857142856, 0.20142857142857143, 0.14285714285714285, 0.14285714285714285, 0.5857142857142856]","Sản xuất|lắng nghe tích cực|phối hợp|tư duy phản biện|giám sát|bị khởi động và điều khiển|giám sát vận hành|phân tích kiểm soát chất lượng|đọc hiểu|giao tiếp nói|quản lý thời gian"
"51-4194.00","Máy nghiền công cụ, máy lọc và máy sắc nét","Thực hiện làm trượt, sắc nét, đánh bóng hoặc nghiền các vật kim loại chính xác.","tư duy phản biện|bảo trì thiết bị|lựa chọn thiết bị|giám sát|bị khởi động và điều khiển|giám sát vận hành|phân tích kiểm soát chất lượng|đọc hiểu|sửa chữa|troubleshooting","[1.0, 0.3057142857142857, 0.19, 0.14285714285714285, 0.14285714285714285, 0.6171428571428572]","Sản xuất|tư duy phản biện|bảo trì thiết bị|lựa chọn thiết bị|giám sát|bị khởi động và điều khiển|giám sát vận hành|phân tích kiểm soát chất lượng|đọc hiểu|sửa chữa|troubleshooting"
"51-5111.00","Các kỹ thuật viên và công nhân chuẩn bị","Cấu hình và chứng minh văn bản và hình ảnh do các nhà thiết kế và khách hàng gửi vào các trang hoàn chỉnh có thể được in. Bao gồm thiết lập kiểu chữ kỹ thuật số và ảnh. Có thể tạo ra tấm in.","học chủ động|lắng nghe tích cực|giải quyết vấn đề phức tạp|phối hợp|tư duy phản biện|phán đoán & ra quyết định|giám sát|giám sát vận hành|đọc hiểu|giao tiếp nói|quản lý thời gian","[0.6957142857142857, 0.2857142857142857, 0.4414285714285714, 0.22285714285714286, 0.20714285714285713, 0.8228571428571428]","Sản xuất|học chủ động|lắng nghe tích cực|giải quyết vấn đề phức tạp|phối hợp|tư duy phản biện|phán đoán & ra quyết định|giám sát|giám sát vận hành|đọc hiểu|giao tiếp nói|quản lý thời gian"
"51-5112.00","Nhà khai thác máy in ấn","Thiết lập và vận hành máy in kỹ thuật số, máy in chữ, máy lithographic, máy flexographic, máy khắc hoặc máy in khác.","lắng nghe tích cực|tư duy phản biện|bảo trì thiết bị|giám sát|bị khởi động và điều khiển|giám sát vận hành|phân tích kiểm soát chất lượng|đọc hiểu|sửa chữa|giao tiếp nói|troubleshooting","[0.6771428571428572, 0.19, 0.2414285714285714, 0.23714285714285713, 0.2757142857142857, 0.8071428571428572]","Sản xuất|lắng nghe tích cực|tư duy phản biện|bảo trì thiết bị|giám sát|bị khởi động và điều khiển|giám sát vận hành|phân tích kiểm soát chất lượng|đọc hiểu|sửa chữa|giao tiếp nói|troubleshooting"
"51-5113.00","Công nhân in và kết thúc","Kết nối sách và các ấn phẩm khác hoặc kết thúc các sản phẩm in bằng tay hoặc máy. Có thể thiết lập máy kết nối và kết thúc.","giải quyết vấn đề phức tạp|tư duy phản biện|bảo trì thiết bị|phán đoán & ra quyết định|giám sát|bị khởi động và điều khiển|giám sát vận hành|phân tích kiểm soát chất lượng|đọc hiểu|giao tiếp nói","[0.7628571428571428, 0.18714285714285714, 0.3257142857142857, 0.20857142857142857, 0.1757142857142857, 0.7214285714285714]","Sản xuất|giải quyết vấn đề phức tạp|tư duy phản biện|bảo trì thiết bị|phán đoán & ra quyết định|giám sát|bị khởi động và điều khiển|giám sát vận hành|phân tích kiểm soát chất lượng|đọc hiểu|giao tiếp nói"
"51-6011.00","Công nhân giặt đồ và làm sạch khô","Sử dụng hoặc chăm sóc máy giặt hoặc máy làm sạch khô để giặt và làm sạch các mặt hàng công nghiệp hoặc gia dụng khô, chẳng hạn như quần áo vải, áo khoác, da, lông, gốm, gác, lăn, thảm và thảm. Bao gồm các chất phát hiện và nhuộm các mặt hàng này.","lắng nghe tích cực|giám sát","[0.9085714285714286, 0.14714285714285716, 0.17857142857142858, 0.18857142857142858, 0.21142857142857144, 0.6071428571428571]","Sản xuất|lắng nghe tích cực|giám sát"
"51-6021.00","Máy ép, vải, quần áo và các vật liệu liên quan","Bấm hoặc hình thành các mặt hàng bằng tay hoặc máy.","bị khởi động và điều khiển","[0.88, 0.20285714285714285, 0.3628571428571429, 0.16142857142857142, 0.14285714285714285, 0.5242857142857142]","Sản xuất|bị khởi động và điều khiển"
"51-6031.00","Các nhà khai thác máy may","Sử dụng hoặc xử lý máy may để kết hợp, củng cố, trang trí hoặc thực hiện các hoạt động may liên quan trong việc sản xuất quần áo hoặc các sản phẩm phi vũ khí.","giám sát","[0.9628571428571429, 0.19714285714285712, 0.24428571428571427, 0.16999999999999998, 0.16714285714285712, 0.5599999999999999]","Sản xuất|giám sát"
"51-6041.00","Công nhân và người sửa chữa giày và da","Xây dựng, trang trí hoặc sửa chữa da và các sản phẩm giống da, chẳng hạn như hành lý, giày dép và chèo.","lắng nghe tích cực|tư duy phản biện|giám sát|giao tiếp nói","[0.9757142857142858, 0.2285714285714286, 0.4642857142857143, 0.18857142857142858, 0.21285714285714286, 0.42142857142857143]","Sản xuất|lắng nghe tích cực|tư duy phản biện|giám sát|giao tiếp nói"
"51-6042.00","Các nhà khai thác máy giày và thầu","Sử dụng hoặc chăm sóc một loạt các máy móc để kết hợp, trang trí, củng cố hoặc hoàn thiện giày và các bộ phận giày.","lắng nghe tích cực|tư duy phản biện|giám sát|bị khởi động và điều khiển|giám sát vận hành|đọc hiểu","[0.9500000000000001, 0.2757142857142857, 0.1942857142857143, 0.19571428571428573, 0.21857142857142858, 0.5942857142857143]","Sản xuất|lắng nghe tích cực|tư duy phản biện|giám sát|bị khởi động và điều khiển|giám sát vận hành|đọc hiểu"
"51-6051.00","Nước thải, tay","Thép, kết hợp, củng cố hoặc hoàn thành, thường bằng kim và sợi, một loạt các mặt hàng sản xuất.","","[0.8971428571428571, 0.14285714285714285, 0.41285714285714287, 0.23142857142857146, 0.18, 0.4614285714285714]",""
"51-6052.00","Người cắt tóc, người làm quần áo, và người cống nước","Thiết kế, sản xuất, thay đổi, sửa chữa hoặc phù hợp với quần áo.","lắng nghe tích cực|tư duy phản biện|giao tiếp nói|quản lý thời gian","[0.8728571428571429, 0.15285714285714286, 0.5714285714285714, 0.2814285714285714, 0.31285714285714283, 0.4257142857142857]","Sản xuất|lắng nghe tích cực|tư duy phản biện|giao tiếp nói|quản lý thời gian"
"51-6061.00","Máy đánh trắng và nhuộm dệt may Nhà khai thác và thầu","Sử dụng hoặc xử lý máy đánh trắng, thu nhỏ, giặt, nhuộm hoặc hoàn thiện dệt may hoặc sợi tổng hợp hoặc thủy tinh.","lắng nghe tích cực|giám sát|bị khởi động và điều khiển|giám sát vận hành|phân tích kiểm soát chất lượng|quản lý thời gian","[0.9728571428571428, 0.3071428571428571, 0.16428571428571428, 0.17285714285714285, 0.15857142857142859, 0.6128571428571429]","Sản xuất|lắng nghe tích cực|giám sát|bị khởi động và điều khiển|giám sát vận hành|phân tích kiểm soát chất lượng|quản lý thời gian"
"51-6062.00","Máy cắt dệt may, người vận hành và thầu","Thiết lập, vận hành hoặc chăm sóc máy cắt dệt may.","lắng nghe tích cực|phối hợp|bảo trì thiết bị|giám sát|bị khởi động và điều khiển|giám sát vận hành|phân tích kiểm soát chất lượng|sửa chữa|giao tiếp nói|troubleshooting","[0.9071428571428571, 0.22428571428571428, 0.21428571428571427, 0.17142857142857143, 0.24, 0.6457142857142857]","Sản xuất|lắng nghe tích cực|phối hợp|bảo trì thiết bị|giám sát|bị khởi động và điều khiển|giám sát vận hành|phân tích kiểm soát chất lượng|sửa chữa|giao tiếp nói|troubleshooting"
"51-6063.00","Thiết lập, vận hành và đấu thầu của máy cắt và đan dệt","Thiết lập, vận hành hoặc chăm sóc máy đan, vòng, dệt hoặc vẽ vải.","lắng nghe tích cực|giám sát|bị khởi động và điều khiển|giám sát vận hành","[0.9785714285714285, 0.25, 0.2357142857142857, 0.14857142857142858, 0.19999999999999998, 0.6128571428571429]","Sản xuất|lắng nghe tích cực|giám sát|bị khởi động và điều khiển|giám sát vận hành"
"51-6064.00","Thiết lập, vận hành và đấu giá máy móc xoắn, xoắn và vẽ vải","Thiết lập, vận hành hoặc chăm sóc máy móc xoắn hoặc xoắn dệt may; hoặc kéo ra và kết hợp sợi, chẳng hạn như lông, gừng hoặc sợi tổng hợp. Bao gồm máy sợi và người vận hành khung vẽ.","lắng nghe tích cực|tư duy phản biện|giám sát|bị khởi động và điều khiển|giám sát vận hành|phân tích kiểm soát chất lượng|giao tiếp nói","[0.9285714285714286, 0.21142857142857144, 0.19, 0.14285714285714285, 0.21857142857142858, 0.6171428571428572]","Sản xuất|lắng nghe tích cực|tư duy phản biện|giám sát|bị khởi động và điều khiển|giám sát vận hành|phân tích kiểm soát chất lượng|giao tiếp nói"
"51-6091.00","Máy thiết lập, người vận hành và thầu, sợi tổng hợp và thủy tinh","Thiết lập, vận hành hoặc chăm sóc máy móc làm trộn và hình thành sợi liên tục từ vật liệu tổng hợp, chẳng hạn như polymer lỏng, rayon và sợi thủy tinh.","lắng nghe tích cực|giải quyết vấn đề phức tạp|phối hợp|tư duy phản biện|phán đoán & ra quyết định|giám sát|bị khởi động và điều khiển|giám sát vận hành|phân tích kiểm soát chất lượng|giao tiếp nói|quản lý thời gian","[0.9285714285714286, 0.3157142857142857, 0.18142857142857144, 0.1742857142857143, 0.20142857142857143, 0.5785714285714285]","Sản xuất|lắng nghe tích cực|giải quyết vấn đề phức tạp|phối hợp|tư duy phản biện|phán đoán & ra quyết định|giám sát|bị khởi động và điều khiển|giám sát vận hành|phân tích kiểm soát chất lượng|giao tiếp nói|quản lý thời gian"
"51-6092.00","Các nhà sản xuất mẫu vải và quần áo","Xét và chế tạo các bộ mô hình hoặc bố cục vải chính xác.","học chủ động|lắng nghe tích cực|tư duy phản biện|phán đoán & ra quyết định|chiến lược học tập|toán học|giám sát|phân tích kiểm soát chất lượng|đọc hiểu|giao tiếp nói|quản lý thời gian|viết","[0.7885714285714285, 0.18285714285714286, 0.78, 0.19571428571428573, 0.21428571428571427, 0.6157142857142857]","Sản xuất|học chủ động|lắng nghe tích cực|tư duy phản biện|phán đoán & ra quyết định|chiến lược học tập|toán học|giám sát|phân tích kiểm soát chất lượng|đọc hiểu|giao tiếp nói|quản lý thời gian|viết"
"51-6093.00","Máy đệm","Xây dựng, sửa chữa hoặc thay thế lớp phủ cho đồ nội thất gia đình hoặc xe vận chuyển.","học chủ động|lắng nghe tích cực|giải quyết vấn đề phức tạp|tư duy phản biện|phán đoán & ra quyết định|giám sát|đọc hiểu|giao tiếp nói|quản lý thời gian","[0.9828571428571429, 0.26857142857142857, 0.4428571428571429, 0.19142857142857145, 0.14285714285714285, 0.42]","Sản xuất|học chủ động|lắng nghe tích cực|giải quyết vấn đề phức tạp|tư duy phản biện|phán đoán & ra quyết định|giám sát|đọc hiểu|giao tiếp nói|quản lý thời gian"
"51-7011.00","Các thợ chế tạo tủ và thợ thép ghế","Cắt, hình thành, và lắp ráp các vật liệu gỗ hoặc thiết lập và vận hành một loạt các máy chế biến gỗ, chẳng hạn như cây cưa điện, máy kết nối và máy cắt gỗ để làm bề mặt, cắt hoặc hình thành gỗ hoặc để chế tạo các bộ phận cho các sản phẩm gỗ.","tư duy phản biện|lựa chọn thiết bị|phán đoán & ra quyết định|toán học|giám sát|bị khởi động và điều khiển|phân tích vận hành|giám sát vận hành|phân tích kiểm soát chất lượng|giao tiếp nói|quản lý thời gian|troubleshooting","[1.0, 0.2957142857142857, 0.34714285714285714, 0.16285714285714284, 0.17285714285714285, 0.5085714285714286]","Sản xuất|tư duy phản biện|lựa chọn thiết bị|phán đoán & ra quyết định|toán học|giám sát|bị khởi động và điều khiển|phân tích vận hành|giám sát vận hành|phân tích kiểm soát chất lượng|giao tiếp nói|quản lý thời gian|troubleshooting"
"51-7021.00","Nhà hoàn thành đồ nội thất","Hình dạng, kết thúc và tái sơn đồ nội thất bị hư hỏng, mòn hoặc sử dụng hoặc đồ nội dung mới có chất lượng cao theo màu sắc hoặc kết thúc cụ thể.","lắng nghe tích cực|tư duy phản biện|phán đoán & ra quyết định|giám sát|giám sát vận hành|giao tiếp nói|quản lý thời gian","[1.0, 0.2057142857142857, 0.4014285714285714, 0.18142857142857144, 0.14285714285714285, 0.41714285714285715]","Sản xuất|lắng nghe tích cực|tư duy phản biện|phán đoán & ra quyết định|giám sát|giám sát vận hành|giao tiếp nói|quản lý thời gian"
