job_id,title_vi,description_vi,skills_vi,riasec_centroid_json,tags_vi
43-5071.00,"Các nhân viên vận chuyển, nhận và lưu trữ hàng hóa",Kiểm tra và duy trì hồ sơ về các lô hàng đến và ra ngoài liên quan đến hàng tồn kho. Các nhiệm vụ bao gồm kiểm tra và ghi lại hàng hóa hoặc vật liệu nhập cảnh và sắp xếp vận chuyển sản phẩm. Có thể chuẩn bị các mặt hàng để vận chuyển.,Hành chính/Văn phòng|giao tiếp|giao tiếp nói|giám sát|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|quản lý thời gian|tư duy phản biện|đọc hiểu,"[0.547, 0.18, 0.143, 0.207, 0.451, 1.0]",Hành chính/Văn phòng|giao tiếp|giao tiếp nói|giám sát|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|quản lý thời gian|tư duy phản biện|đọc hiểu
43-5111.00,"Người cân, người đo, người kiểm tra và người lấy mẫu, giữ hồ sơ","Đánh nặng, đo lường và kiểm tra vật liệu, vật liệu và thiết bị để giữ hồ sơ liên quan. Nhiệm vụ chủ yếu là văn phòng do bản chất. Bao gồm các công nhân thu thập và ghi lại các mẫu sản phẩm hoặc vật liệu.",Hành chính/Văn phòng|giao tiếp|giao tiếp nói|giám sát|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|nhạy bén xã hội|phân tích kiểm soát chất lượng|phối hợp|quản lý thời gian|tư duy phản biện|viết|định hướng dịch vụ|đọc hiểu,"[0.756, 0.343, 0.143, 0.143, 0.247, 0.924]",Hành chính/Văn phòng|giao tiếp|giao tiếp nói|giám sát|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|nhạy bén xã hội|phân tích kiểm soát chất lượng|phối hợp|quản lý thời gian|tư duy phản biện|viết|định hướng dịch vụ|đọc hiểu
43-6011.00,Các thư ký điều hành và trợ lý hành chính điều hành,"Cung cấp hỗ trợ hành chính cấp cao bằng cách tiến hành nghiên cứu, chuẩn bị báo cáo thống kê và xử lý các yêu cầu thông tin, cũng như thực hiện các chức năng hành chính thường xuyên như chuẩn bị thư ký, tiếp nhận du khách, sắp xếp cuộc gọi hội nghị và lên lịch các cuộc họp. Có thể đào tạo và giám sát nhân viên văn phòng cấp thấp hơn.",Hành chính/Văn phòng|giao tiếp|giao tiếp nói|giám sát|học chủ động|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|nhạy bén xã hội|phối hợp|quản lý thời gian|tư duy phản biện|viết|định hướng dịch vụ|đọc hiểu,"[0.18, 0.271, 0.197, 0.569, 0.794, 0.913]",Hành chính/Văn phòng|giao tiếp|giao tiếp nói|giám sát|học chủ động|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|nhạy bén xã hội|phối hợp|quản lý thời gian|tư duy phản biện|viết|định hướng dịch vụ|đọc hiểu
43-6012.00,Các thư ký pháp lý và trợ lý hành chính,"Thực hiện các nhiệm vụ thư ký bằng cách sử dụng thuật ngữ pháp lý, thủ tục và tài liệu. Sẵn sàng các giấy tờ pháp lý và thư ký, chẳng hạn như triệu tập, khiếu nại, đề xuất và triệu tập. Cũng có thể giúp với nghiên cứu pháp lý.",Hành chính/Văn phòng|giao tiếp|giao tiếp nói|giám sát|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|nhạy bén xã hội|phối hợp|quản lý thời gian|tư duy phản biện|viết|định hướng dịch vụ|đọc hiểu,"[0.217, 0.451, 0.227, 0.43, 0.611, 0.944]",Hành chính/Văn phòng|giao tiếp|giao tiếp nói|giám sát|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|nhạy bén xã hội|phối hợp|quản lý thời gian|tư duy phản biện|viết|định hướng dịch vụ|đọc hiểu
43-6013.00,Các thư ký y tế và trợ lý hành chính,"Thực hiện nhiệm vụ thư ký bằng cách sử dụng kiến thức cụ thể về thuật ngữ y tế và các thủ tục bệnh viện, phòng khám hoặc phòng thí nghiệm. Các nhiệm vụ có thể bao gồm lập lịch hẹn, tính phí cho bệnh nhân, biên soạn và ghi lại bản đồ y tế, báo cáo và thư ký.",Hành chính/Văn phòng|chú ý đến chi tiết|chăm sóc bệnh nhân|giao tiếp|giao tiếp nói|giao tiếp với bệnh nhân|giám sát|giải quyết vấn đề phức tạp|khả năng thích ứng|làm việc dưới áp lực|làm việc nhóm|lắng nghe tích cực|nhạy bén xã hội|phối hợp|quản lý thời gian|tư duy phản biện|viết|định hướng dịch vụ|đọc hiểu|đồng cảm,"[0.34, 0.436, 0.143, 0.591, 0.451, 0.951]",Hành chính/Văn phòng|chú ý đến chi tiết|chăm sóc bệnh nhân|giao tiếp|giao tiếp nói|giao tiếp với bệnh nhân|giám sát|giải quyết vấn đề phức tạp|khả năng thích ứng|làm việc dưới áp lực|làm việc nhóm|lắng nghe tích cực|nhạy bén xã hội|phối hợp|quản lý thời gian|tư duy phản biện|viết|định hướng dịch vụ|đọc hiểu|đồng cảm
43-6014.00,"Các thư ký và trợ lý hành chính, ngoại trừ pháp lý, y tế và điều hành","Thực hiện các chức năng hành chính thường xuyên như biên soạn thư, lập lịch hẹn, tổ chức và duy trì các tệp giấy và điện tử hoặc cung cấp thông tin cho người gọi.",Hành chính/Văn phòng|chú ý đến chi tiết|chăm sóc bệnh nhân|giao tiếp|giao tiếp nói|giao tiếp với bệnh nhân|giám sát|học chủ động|khả năng thích ứng|làm việc dưới áp lực|làm việc nhóm|lắng nghe tích cực|nhạy bén xã hội|phán đoán & ra quyết định|phối hợp|quản lý thời gian|tư duy phản biện|viết|định hướng dịch vụ|đọc hiểu|đồng cảm,"[0.283, 0.196, 0.143, 0.517, 0.6, 0.996]",Hành chính/Văn phòng|chú ý đến chi tiết|chăm sóc bệnh nhân|giao tiếp|giao tiếp nói|giao tiếp với bệnh nhân|giám sát|học chủ động|khả năng thích ứng|làm việc dưới áp lực|làm việc nhóm|lắng nghe tích cực|nhạy bén xã hội|phán đoán & ra quyết định|phối hợp|quản lý thời gian|tư duy phản biện|viết|định hướng dịch vụ|đọc hiểu|đồng cảm
43-9021.00,Keyers nhập dữ liệu,"Sử dụng thiết bị nhập dữ liệu, chẳng hạn như bàn phím hoặc máy thấu hình hình ảnh.",Hành chính/Văn phòng|giao tiếp|giao tiếp nói|giám sát|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|quản lý thời gian|tư duy phản biện|viết|đọc hiểu,"[0.417, 0.334, 0.143, 0.176, 0.257, 1.0]",Hành chính/Văn phòng|giao tiếp|giao tiếp nói|giám sát|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|quản lý thời gian|tư duy phản biện|viết|đọc hiểu
43-9022.00,Máy xử lý văn bản và máy đánh chữ,"Sử dụng máy xử lý văn bản, máy tính hoặc máy đánh máy để gõ thư, báo cáo, biểu mẫu hoặc các tài liệu khác từ bản thảo thô sơ, bản sao sửa đổi hoặc ghi âm giọng nói.",Hành chính/Văn phòng|giao tiếp|giao tiếp nói|giám sát|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|quản lý thời gian|tư duy phản biện|viết|đọc hiểu,"[0.41, 0.276, 0.317, 0.324, 0.274, 0.943]",Hành chính/Văn phòng|giao tiếp|giao tiếp nói|giám sát|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|quản lý thời gian|tư duy phản biện|viết|đọc hiểu
43-9031.00,Nhà xuất bản máy tính để bàn,Thiết lập các yếu tố kiểu chữ và đồ họa bằng cách sử dụng phần mềm máy tính để tạo ra tài liệu sẵn sàng xuất bản.,Hành chính/Văn phòng|chú ý đến chi tiết|giao tiếp|giao tiếp nói|giám sát|giải quyết vấn đề kỹ thuật|giải quyết vấn đề phức tạp|hướng dẫn|học chủ động|khả năng thích ứng|kỹ năng máy tính|làm việc nhóm|lắng nghe tích cực|phán đoán & ra quyết định|phân tích dữ liệu|phối hợp|quản lý thời gian|tư duy logic|tư duy phản biện|viết|đọc hiểu,"[0.48, 0.393, 0.671, 0.256, 0.267, 0.76]",Hành chính/Văn phòng|chú ý đến chi tiết|giao tiếp|giao tiếp nói|giám sát|giải quyết vấn đề kỹ thuật|giải quyết vấn đề phức tạp|hướng dẫn|học chủ động|khả năng thích ứng|kỹ năng máy tính|làm việc nhóm|lắng nghe tích cực|phán đoán & ra quyết định|phân tích dữ liệu|phối hợp|quản lý thời gian|tư duy logic|tư duy phản biện|viết|đọc hiểu
43-9041.00,Các yêu cầu bảo hiểm và nhân viên xử lý chính sách,"xử lý các chính sách bảo hiểm mới, sửa đổi chính sách hiện có và các mẫu yêu cầu. Nhận thông tin từ các chủ sở hữu bảo hiểm để xác minh tính chính xác và đầy đủ của thông tin về các mẫu đơn, đơn xin và tài liệu liên quan, và hồ sơ công ty. Cập nhật chính sách và hồ sơ công ty hiện có để phản ánh những thay đổi được yêu cầu bởi các chủ bảo hiểm và đại diện của công ty bảo hiểm.",Hành chính/Văn phòng|giao tiếp|giao tiếp nói|giám sát|giải quyết vấn đề phức tạp|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|nhạy bén xã hội|phán đoán & ra quyết định|phối hợp|quản lý thời gian|tư duy phản biện|viết|định hướng dịch vụ|đọc hiểu,"[0.166, 0.346, 0.143, 0.369, 0.55, 1.0]",Hành chính/Văn phòng|giao tiếp|giao tiếp nói|giám sát|giải quyết vấn đề phức tạp|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|nhạy bén xã hội|phán đoán & ra quyết định|phối hợp|quản lý thời gian|tư duy phản biện|viết|định hướng dịch vụ|đọc hiểu
43-9051.00,"Các nhân viên thư và các nhà vận hành máy thư, ngoại trừ dịch vụ bưu chính","Chuẩn bị thư đến và ra để phân phối. Tiêu khắc thời gian, mở, đọc, sắp xếp và định tuyến thư đến; và địa chỉ, dấu, dấu ấn, gấp, vật phẩm, và dán bưu điện vào thư hoặc gói đi. Các nhiệm vụ cũng có thể bao gồm việc lưu giữ các hồ sơ cần thiết và các biểu mẫu được điền.",Hành chính/Văn phòng|giao tiếp|giao tiếp nói|giám sát|khả năng thích ứng|làm việc nhóm|quản lý thời gian|tư duy phản biện|đọc hiểu,"[0.57, 0.143, 0.143, 0.29, 0.31, 0.907]",Hành chính/Văn phòng|giao tiếp|giao tiếp nói|giám sát|khả năng thích ứng|làm việc nhóm|quản lý thời gian|tư duy phản biện|đọc hiểu
43-9061.00,"Các nhân viên văn phòng, Tổng thống","Thực hiện các nhiệm vụ quá đa dạng và đa dạng để được phân loại vào bất kỳ nghề văn phòng cụ thể nào, đòi hỏi phải có kiến thức về các hệ thống và thủ tục văn phòng. Các nhiệm vụ văn phòng có thể được chỉ định theo các thủ tục văn phòng của các cơ sở riêng lẻ và có thể bao gồm sự kết hợp của việc trả lời điện thoại, sổ sách, đánh máy hoặc xử lý văn bản, vận hành máy văn phòng và nộp hồ sơ.",Hành chính/Văn phòng|giao tiếp|giao tiếp nói|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|nhạy bén xã hội|phối hợp|quản lý thời gian|tư duy phản biện|viết|định hướng dịch vụ|đọc hiểu,"[0.417, 0.264, 0.143, 0.439, 0.456, 0.976]",Hành chính/Văn phòng|giao tiếp|giao tiếp nói|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|nhạy bén xã hội|phối hợp|quản lý thời gian|tư duy phản biện|viết|định hướng dịch vụ|đọc hiểu
43-9071.00,"Máy vận hành văn phòng, ngoại trừ máy tính","Sử dụng một hoặc nhiều loại máy văn phòng khác nhau, chẳng hạn như máy sao chép, chụp ảnh và sao chép hoặc các máy công ty khác.",Hành chính/Văn phòng|bị khởi động và điều khiển|chú ý đến chi tiết|giao tiếp|giao tiếp nói|giám sát|giám sát vận hành|giải quyết vấn đề kỹ thuật|khả năng thích ứng|kỹ năng máy tính|làm việc nhóm|lắng nghe tích cực|phán đoán & ra quyết định|phân tích dữ liệu|quản lý thời gian|tư duy logic|tư duy phản biện|đọc hiểu,"[0.647, 0.294, 0.173, 0.234, 0.281, 0.959]",Hành chính/Văn phòng|bị khởi động và điều khiển|chú ý đến chi tiết|giao tiếp|giao tiếp nói|giám sát|giám sát vận hành|giải quyết vấn đề kỹ thuật|khả năng thích ứng|kỹ năng máy tính|làm việc nhóm|lắng nghe tích cực|phán đoán & ra quyết định|phân tích dữ liệu|quản lý thời gian|tư duy logic|tư duy phản biện|đọc hiểu
43-9081.00,Máy đọc bằng chứng và đánh dấu sao chép,"Đọc bản sao hoặc thiết lập kiểu chứng minh để phát hiện và đánh dấu để sửa chữa bất kỳ lỗi ngữ pháp, kiểu chữ hoặc soạn thảo nào. Không bao gồm công nhân có nhiệm vụ chính là chỉnh sửa bản sao. Bao gồm các trình chỉnh sửa Braille.",Hành chính/Văn phòng|giao tiếp|giao tiếp nói|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|quản lý thời gian|tư duy phản biện|viết|đọc hiểu,"[0.233, 0.359, 0.496, 0.314, 0.209, 0.874]",Hành chính/Văn phòng|giao tiếp|giao tiếp nói|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|quản lý thời gian|tư duy phản biện|viết|đọc hiểu
43-9111.00,Các trợ lý thống kê,Thu thập và tính toán dữ liệu theo các công thức thống kê để sử dụng trong các nghiên cứu thống kê. Có thể thực hiện tính toán hành chính và biên soạn các biểu đồ và biểu đồ để được sử dụng bởi các hành chính. Bao gồm các nhân viên hành chính,Hành chính/Văn phòng|chiến lược học tập|giao tiếp|giao tiếp nói|giải quyết vấn đề phức tạp|học chủ động|khả năng thích ứng|làm việc nhóm|lập trình|lắng nghe tích cực|phán đoán & ra quyết định|quản lý thời gian|toán học|tư duy phản biện|viết|đọc hiểu,"[0.361, 0.647, 0.143, 0.194, 0.246, 1.0]",Hành chính/Văn phòng|chiến lược học tập|giao tiếp|giao tiếp nói|giải quyết vấn đề phức tạp|học chủ động|khả năng thích ứng|làm việc nhóm|lập trình|lắng nghe tích cực|phán đoán & ra quyết định|quản lý thời gian|toán học|tư duy phản biện|viết|đọc hiểu
43-9199.00,"Office and Administrative Support Workers, Khác",Thực hiện các nhiệm vụ đa dạng không được bao gồm trong các danh mục nghề nghiệp cụ thể khác trong lĩnh vực này.,Khác|Tổng quát|giao tiếp|khác|khả năng thích ứng|làm việc nhóm|quản lý thời gian|tư duy phản biện|tổng quát|đa dạng,"[0.389, 0.257, 0.168, 0.381, 0.487, 0.942]",Khác|Tổng quát|giao tiếp|khác|khả năng thích ứng|làm việc nhóm|quản lý thời gian|tư duy phản biện|tổng quát|đa dạng
45-1011.00,"Người giám sát hàng đầu của công nhân nông nghiệp, đánh cá và lâm nghiệp","Giám sát và phối hợp trực tiếp các hoạt động của nông nghiệp, lâm nghiệp, thủy sản và các nhân viên liên quan.",Khác|chiến lược học tập|giao tiếp|giao tiếp nói|giám sát|học chủ động|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|nhạy bén xã hội|phối hợp|quản lý nguồn nhân lực|quản lý thời gian|tư duy phản biện|viết|đọc hiểu,"[0.791, 0.319, 0.143, 0.411, 0.859, 0.664]",Khác|chiến lược học tập|giao tiếp|giao tiếp nói|giám sát|học chủ động|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|nhạy bén xã hội|phối hợp|quản lý nguồn nhân lực|quản lý thời gian|tư duy phản biện|viết|đọc hiểu
45-2011.00,Các thanh tra nông nghiệp,"Kiểm tra hàng hóa nông nghiệp, thiết bị chế biến và cơ sở vật chất, và hoạt động đánh cá và khai thác gỗ, để đảm bảo tuân thủ các quy định và luật pháp quản lý sức khỏe, chất lượng và an toàn.",Khác|giao tiếp|giao tiếp nói|giám sát|giám sát vận hành|giải quyết vấn đề phức tạp|học chủ động|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|phán đoán & ra quyết định|phân tích kiểm soát chất lượng|quản lý thời gian|tư duy phản biện|viết|đọc hiểu,"[0.761, 0.58, 0.143, 0.271, 0.447, 0.736]",Khác|giao tiếp|giao tiếp nói|giám sát|giám sát vận hành|giải quyết vấn đề phức tạp|học chủ động|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|phán đoán & ra quyết định|phân tích kiểm soát chất lượng|quản lý thời gian|tư duy phản biện|viết|đọc hiểu
45-2021.00,Nhà sản xuất động vật,"Chọn và sinh sản động vật theo dòng dõi, đặc điểm và hậu duệ của chúng. Có thể yêu cầu kiến thức về kỹ thuật thụ phấn nhân tạo và sử dụng thiết bị. Có thể liên quan đến việc lưu trữ hồ sơ về nhiệt độ, khoảng thời gian sinh, hoặc dòng dõi.",Khác|giao tiếp|giao tiếp nói|giám sát|giải quyết vấn đề phức tạp|học chủ động|khoa học|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|phán đoán & ra quyết định|quản lý thời gian|tư duy phản biện,"[0.924, 0.463, 0.204, 0.336, 0.296, 0.511]",Khác|giao tiếp|giao tiếp nói|giám sát|giải quyết vấn đề phức tạp|học chủ động|khoa học|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|phán đoán & ra quyết định|quản lý thời gian|tư duy phản biện
45-2041.00,"Máy phân loại và phân loại, Sản phẩm nông nghiệp","Đánh phân loại, phân loại hoặc phân loại thực phẩm chưa chế biến và các sản phẩm nông nghiệp khác theo kích thước, trọng lượng, màu sắc hoặc tình trạng.",giao tiếp|khả năng thích ứng|làm việc nhóm|quản lý thời gian|tư duy phản biện,"[0.806, 0.343, 0.237, 0.219, 0.306, 0.713]",giao tiếp|khả năng thích ứng|làm việc nhóm|quản lý thời gian|tư duy phản biện
45-2091.00,Các nhà khai thác thiết bị nông nghiệp,"Động cơ điều khiển và điều khiển thiết bị để hỗ trợ các hoạt động nông nghiệp như trồng đất; trồng, trồng và thu hoạch cây trồng; nuôi và chăn nuôi gia súc; hoặc loại bỏ chất thải động vật. Có thể thực hiện các nhiệm vụ như đúc cây trồng hoặc đúc cỏ. Có thể vận hành thiết bị cố định để thực hiện các nhiệm vụ sau khi thu hoạch, chẳng hạn như vỏ, pháo, trâu và giun.",Khác|bảo trì thiết bị|bị khởi động và điều khiển|giao tiếp|giám sát vận hành|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|phân tích kiểm soát chất lượng|quản lý thời gian|sửa chữa|troubleshooting|tư duy phản biện,"[1.0, 0.357, 0.143, 0.143, 0.193, 0.524]",Khác|bảo trì thiết bị|bị khởi động và điều khiển|giao tiếp|giám sát vận hành|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|phân tích kiểm soát chất lượng|quản lý thời gian|sửa chữa|troubleshooting|tư duy phản biện
45-2092.00,"Công nhân nông nghiệp và lao động, cây trồng, nhà trẻ và nhà kính","Làm thủ công trồng, trồng và thu hoạch rau quả, trái cây, hạt, sản phẩm đặc biệt trồng vườn và cây trồng. Sử dụng các công cụ tay, chẳng hạn như lưỡi vỏ, trowels, hoes, tampers, cục cắt, gạo và dao. Các nhiệm vụ có thể bao gồm chăn đất và áp dụng phân bón; cấy ghép, cỏ cỏ, làm mỏng hoặc cắt cây trồng; áp dụng thuốc trừ sâu; hoặc làm sạch, phân loại, sắp xếp, đóng gói và tải các sản phẩm thu hoạch. Có thể xây dựng trellis, sửa chữa hàng rào và các tòa nhà nông nghiệp hoặc tham gia vào các hoạt động tưới tiêu.",Khác|giao tiếp|giao tiếp nói|giám sát vận hành|khả năng thích ứng|làm việc nhóm|quản lý thời gian|tư duy phản biện,"[1.0, 0.331, 0.184, 0.264, 0.339, 0.479]",Khác|giao tiếp|giao tiếp nói|giám sát vận hành|khả năng thích ứng|làm việc nhóm|quản lý thời gian|tư duy phản biện
45-2093.00,"Công nhân nông nghiệp, nông trại, trang trại và động vật trồng thủy sản","Chăm sóc động vật sống ở nông trại, trang trại, khu vực mở hoặc nuôi trồng thủy sản có thể bao gồm bò, cừu, lợn, dê, ngựa và ngựa khác, gia cầm, thỏ, cá mực, động vật vỏ và ong. Chăm sóc động vật được sản xuất cho các sản phẩm động vật, chẳng hạn như thịt, lông, da, chim, trứng, sữa và mật ong. Các nhiệm vụ có thể bao gồm nuôi, tưới nước, chăn nuôi, chấy bầy, sữa, phân phối, đánh dấu, cắt đứt thịt, cân, bắt và tải động vật. Có thể giữ hồ sơ về động vật; kiểm tra động vật để phát hiện bệnh tật và chấn thương; hỗ trợ sinh con; và dùng thuốc, vắc-xin hoặc thuốc trừ sâu khi thích hợp. Có thể làm sạch và duy trì các khu vực nuôi động vật. Bao gồm cả những người lao động cắt lông từ cừu và thu hoạch trứng trong nhà chăn nuôi.",Khác|bị khởi động và điều khiển|giao tiếp|giao tiếp nói|giám sát|giám sát vận hành|giải quyết vấn đề phức tạp|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|phán đoán & ra quyết định|phối hợp|quản lý thời gian|troubleshooting|tư duy phản biện|đọc hiểu,"[0.969, 0.38, 0.203, 0.357, 0.274, 0.421]",Khác|bị khởi động và điều khiển|giao tiếp|giao tiếp nói|giám sát|giám sát vận hành|giải quyết vấn đề phức tạp|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|phán đoán & ra quyết định|phối hợp|quản lý thời gian|troubleshooting|tư duy phản biện|đọc hiểu
45-2099.00,"Agricultural Workers, Khác",Thực hiện các nhiệm vụ đa dạng không được bao gồm trong các danh mục nghề nghiệp cụ thể khác trong lĩnh vực này.,Khác|Tổng quát|giao tiếp|khác|khả năng thích ứng|làm việc nhóm|quản lý thời gian|tư duy phản biện|tổng quát|đa dạng,"[0.87, 0.389, 0.174, 0.265, 0.347, 0.583]",Khác|Tổng quát|giao tiếp|khác|khả năng thích ứng|làm việc nhóm|quản lý thời gian|tư duy phản biện|tổng quát|đa dạng
45-3031.00,Công nhân đánh cá và săn bắn,"Trượt săn, bẫy, bắt hoặc thu thập động vật hoang dã hoặc động vật và thực vật thủy sinh. Có thể sử dụng lưới, cạm hoặc thiết bị khác. có thể kéo bắt trên tàu hoặc tàu khác.",Khác|giao tiếp|giao tiếp nói|khả năng thích ứng|làm việc nhóm|phán đoán & ra quyết định|phối hợp|quản lý thời gian|tư duy phản biện,"[1.0, 0.32, 0.143, 0.147, 0.269, 0.499]",Khác|giao tiếp|giao tiếp nói|khả năng thích ứng|làm việc nhóm|phán đoán & ra quyết định|phối hợp|quản lý thời gian|tư duy phản biện
45-4011.00,Công nhân rừng và bảo tồn,"Dưới sự giám sát, thực hiện công việc thủ công cần thiết để phát triển, duy trì hoặc bảo vệ các khu vực như rừng, khu rừng, rừng, vùng đất ngập nước và vùng lũng thông qua các hoạt động như nuôi và vận chuyển cây trồng; chống lại côn trùng, loài gây hại và bệnh gây hại cho sự sống thực vật; và xây dựng các cấu trúc để kiểm soát nước, xói mòn và chảy chảy của đất. Bao gồm các trợ lý lâm nghiệp, người kéo cây trồng, người trồng cây và người thu thập các sản phẩm lâm nghiệp không bằng gỗ như bụi cây thông.",Khác|giao tiếp|giao tiếp nói|giám sát|học chủ động|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|phán đoán & ra quyết định|phối hợp|quản lý thời gian|tư duy phản biện|đọc hiểu,"[0.994, 0.504, 0.147, 0.37, 0.404, 0.616]",Khác|giao tiếp|giao tiếp nói|giám sát|học chủ động|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|phán đoán & ra quyết định|phối hợp|quản lý thời gian|tư duy phản biện|đọc hiểu
45-4021.00,Những người rơi,Sử dụng rìu hoặc pío dây chuyền để cắt cây bằng cách sử dụng kiến thức về đặc điểm cây và kỹ thuật cắt để kiểm soát hướng rơi và giảm thiểu thiệt hại cây.,Khác|bị khởi động và điều khiển|giao tiếp|giám sát|giám sát vận hành|khả năng thích ứng|làm việc nhóm|phán đoán & ra quyết định|quản lý thời gian|tư duy phản biện,"[1.0, 0.354, 0.161, 0.274, 0.224, 0.474]",Khác|bị khởi động và điều khiển|giao tiếp|giám sát|giám sát vận hành|khả năng thích ứng|làm việc nhóm|phán đoán & ra quyết định|quản lý thời gian|tư duy phản biện
45-4022.00,Các nhà khai thác thiết bị khai thác gỗ,"Đưa máy kéo kéo hoặc xe có bánh xe được trang bị một hoặc nhiều phụ kiện, chẳng hạn như dao kéo, cắt mặt trước, cắm, cung gỗ, dây cáp, xe nâng, hoặc cốc quạt, để rơi cây; để trượt, tải, thả, hoặc xếp hàng gỗ; hoặc để kéo cối hoặc lau sạch. Bao gồm việc vận hành các máy cắt gỗ độc lập, chẳng hạn như máy sấy gỗ.",Khác|bảo trì thiết bị|bị khởi động và điều khiển|giao tiếp|giám sát|giám sát vận hành|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|phân tích kiểm soát chất lượng|quản lý thời gian|sửa chữa|troubleshooting|tư duy phản biện,"[0.977, 0.26, 0.143, 0.157, 0.156, 0.629]",Khác|bảo trì thiết bị|bị khởi động và điều khiển|giao tiếp|giám sát|giám sát vận hành|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|phân tích kiểm soát chất lượng|quản lý thời gian|sửa chữa|troubleshooting|tư duy phản biện
45-4023.00,Máy đánh giá và quy mô gỗ,"Lập nhật ký cấp hoặc ước tính nội dung hoặc giá trị có thể bán được của gỗ sồi hoặc gỗ thạch trong các sân phân loại, nhà máy, sàn gỗ hoặc các địa điểm tương tự. Kiểm tra hồ sơ cho các khuyết tật hoặc đo hồ sơ để xác định khối lượng.",Khác|giao tiếp|giao tiếp nói|giám sát|học chủ động|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|phán đoán & ra quyết định|phối hợp|quản lý thời gian|tư duy phản biện|viết,"[0.711, 0.339, 0.143, 0.157, 0.251, 0.901]",Khác|giao tiếp|giao tiếp nói|giám sát|học chủ động|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|phán đoán & ra quyết định|phối hợp|quản lý thời gian|tư duy phản biện|viết
47-1011.00,Người giám sát hàng đầu của các ngành công nghiệp xây dựng và công nhân khai thác,Giám sát trực tiếp và phối hợp các hoạt động của công nhân xây dựng hoặc khai thác.,Xây dựng|giao tiếp|giao tiếp nói|giám sát|giải quyết vấn đề phức tạp|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|nhạy bén xã hội|phán đoán & ra quyết định|phối hợp|quản lý nguồn nhân lực|quản lý thời gian|tư duy phản biện|viết|đọc hiểu,"[0.71, 0.284, 0.143, 0.401, 0.841, 0.711]",Xây dựng|giao tiếp|giao tiếp nói|giám sát|giải quyết vấn đề phức tạp|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|nhạy bén xã hội|phán đoán & ra quyết định|phối hợp|quản lý nguồn nhân lực|quản lý thời gian|tư duy phản biện|viết|đọc hiểu
47-1011.03,Người quản lý thiết bị năng lượng mặt trời,Nhân viên làm việc trực tiếp lắp đặt hệ thống năng lượng mặt trời quang điện hoặc nhiệt trong khu dân cư hoặc thương mại.,Xây dựng|giao tiếp|giao tiếp nói|giám sát|khả năng thích ứng|làm việc nhóm|lãnh đạo|lập kế hoạch chiến lược|lắng nghe tích cực|nhạy bén xã hội|phối hợp|quản lý dự án|quản lý nguồn nhân lực|quản lý nhóm|quản lý thời gian|ra quyết định|thuyết phục|tư duy phản biện|đàm phán|đọc hiểu,"[0.837, 0.379, 0.181, 0.249, 0.693, 0.599]",Xây dựng|giao tiếp|giao tiếp nói|giám sát|khả năng thích ứng|làm việc nhóm|lãnh đạo|lập kế hoạch chiến lược|lắng nghe tích cực|nhạy bén xã hội|phối hợp|quản lý dự án|quản lý nguồn nhân lực|quản lý nhóm|quản lý thời gian|ra quyết định|thuyết phục|tư duy phản biện|đàm phán|đọc hiểu
